Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,
0.542857,,-1.158849,,,,,,,,,0.608720,,,,,,,,,0.074565,,,,,,,,,-0.219611,,,,,,,,,-0.330349,,,,,,,,,0.840628,,,,,,,,,0.000000,,,,,,,,,1.073952,,,,,,,,,0.798847,,,,,,,,
0.557143,,-1.132188,,,,,,,,,0.555001,,,,,,,,,0.114933,,,,,,,,,-0.470559,,,,,,,,,-0.068880,,,,,,,,,1.198781,,,,,,,,,0.000000,,,,,,,,,1.085315,,,,,,,,,0.731459,,,,,,,,
0.571429,,-1.037809,,,,,,,,,0.464849,,,,,,,,,0.210755,,,,,,,,,-0.686721,,,,,,,,,-0.042733,,,,,,,,,1.533449,,,,,,,,,0.000000,,,,,,,,,1.107065,,,,,,,,,0.585507,,,,,,,,
0.585714,,-0.846164,,,,,,,,,0.298810,,,,,,,,,0.319268,,,,,,,,,-0.907853,,,,,,,,,-0.183273,,,,,,,,,1.817232,,,,,,,,,0.000000,,,,,,,,,1.151370,,,,,,,,,0.350747,,,,,,,,
0.600000,,-0.582317,,,,,,,,,0.131320,,,,,,,,,0.415920,,,,,,,,,-1.079293,,,,,,,,,-0.003512,,,,,,,,,1.919003,,,,,,,,,0.000000,,,,,,,,,1.211692,,,,,,,,,0.090945,,,,,,,,
0.622222,,-0.422279,,,,,,,,,-0.135342,,,,,,,,,0.569768,,,,,,,,,-1.268124,,,,,,,,,0.081465,,,,,,,,,1.858332,,,,,,,,,0.000000,,,,,,,,,1.301144,,,,,,,,,-0.204080,,,,,,,,
0.644444,,-0.347700,,,,,,,,,-0.425179,,,,,,,,,0.745111,,,,,,,,,-1.250732,,,,,,,,,0.048782,,,,,,,,,1.697848,,,,,,,,,0.000000,,,,,,,,,0.877007,,,,,,,,,-0.494915,,,,,,,,
0.666667,,-0.290920,,,,,,,,,-0.684709,,,,,,,,,0.849941,,,,,,,,,-1.056931,,,,,,,,,-0.055806,,,,,,,,,1.480607,,,,,,,,,0.000000,,,,,,,,,0.441072,,,,,,,,,-0.756571,,,,,,,,
0.688889,,-0.252290,,,,,,,,,-0.929048,,,,,,,,,0.912800,,,,,,,,,-0.833315,,,,,,,,,-0.117905,,,,,,,,,1.188996,,,,,,,,,0.000000,,,,,,,,,0.003794,,,,,,,,,-0.992681,,,,,,,,
0.711111,,-0.158081,,,,,,,,,-1.110102,,,,,,,,,0.967650,,,,,,,,,-0.592306,,,,,,,,,-0.284592,,,,,,,,,0.826928,,,,,,,,,0.000000,,,,,,,,,-0.441151,,,,,,,,,-1.152960,,,,,,,,
0.733333,,-0.146120,,,,,,,,,-1.230528,,,,,,,,,0.974842,,,,,,,,,-0.366204,,,,,,,,,-0.245372,,,,,,,,,0.472689,,,,,,,,,0.000000,,,,,,,,,-0.894811,,,,,,,,,-1.251987,,,,,,,,
0.755556,,-0.231109,,,,,,,,,-1.285205,,,,,,,,,0.963092,,,,,,,,,-0.162465,,,,,,,,,-0.003512,,,,,,,,,0.177163,,,,,,,,,0.000000,,,,,,,,,-0.852853,,,,,,,,,-1.287631,,,,,,,,
0.777778,,-0.361751,,,,,,,,,-1.339573,,,,,,,,,0.974875,,,,,,,,,-0.053141,,,,,,,,,-0.055806,,,,,,,,,0.012765,,,,,,,,,0.000000,,,,,,,,,-1.344625,,,,,,,,,-1.295533,,,,,,,,
0.800000,,-0.425701,,,,,,,,,-1.331757,,,,,,,,,0.959445,,,,,,,,,0.066121,,,,,,,,,-0.157126,,,,,,,,,-0.047906,,,,,,,,,0.000000,,,,,,,,,-1.866426,,,,,,,,,-1.290803,,,,,,,,
0.820000,,-0.441804,,,,,,,,,-1.331731,,,,,,,,,0.939169,,,,,,,,,0.120783,,,,,,,,,-0.088490,,,,,,,,,-0.038120,,,,,,,,,0.000000,,,,,,,,,-1.874406,,,,,,,,,-1.293062,,,,,,,,
0.840000,,-0.423295,,,,,,,,,-1.327024,,,,,,,,,0.932607,,,,,,,,,0.108359,,,,,,,,,-0.104832,,,,,,,,,-0.024420,,,,,,,,,0.000000,,,,,,,,,-1.349164,,,,,,,,,-1.293135,,,,,,,,
0.860000,,-0.416755,,,,,,,,,-1.320710,,,,,,,,,0.929608,,,,,,,,,0.100906,,,,,,,,,-0.127710,,,,,,,,,-0.010720,,,,,,,,,0.000000,,,,,,,,,-1.350436,,,,,,,,,-1.294248,,,,,,,,
0.880000,,-0.407654,,,,,,,,,-1.309687,,,,,,,,,0.927515,,,,,,,,,0.100906,,,,,,,,,-0.108100,,,,,,,,,-0.016592,,,,,,,,,0.000000,,,,,,,,,-0.832241,,,,,,,,,-1.296230,,,,,,,,
0.900000,,-0.414324,,,,,,,,,-1.307966,,,,,,,,,0.921964,,,,,,,,,0.090967,,,,,,,,,-0.121174,,,,,,,,,-0.010720,,,,,,,,,0.000000,,,,,,,,,-0.312449,,,,,,,,,-1.297333,,,,,,,,
0.920000,,-0.409627,,,,,,,,,-1.312954,,,,,,,,,0.932831,,,,,,,,,0.088482,,,,,,,,,-0.127710,,,,,,,,,-0.020506,,,,,,,,,0.000000,,,,,,,,,-0.306431,,,,,,,,,-1.295342,,,,,,,,
0.940000,,-0.403570,,,,,,,,,-1.306462,,,,,,,,,0.932054,,,,,,,,,0.093452,,,,,,,,,-0.140784,,,,,,,,,-0.026377,,,,,,,,,0.000000,,,,,,,,,0.216726,,,,,,,,,-1.293616,,,,,,,,
0.960000,,-0.406710,,,,,,,,,-1.303506,,,,,,,,,0.933427,,,,,,,,,0.093452,,,,,,,,,-0.166931,,,,,,,,,-0.024420,,,,,,,,,0.000000,,,,,,,,,0.741050,,,,,,,,,-1.291859,,,,,,,,
0.980000,,-0.404786,,,,,,,,,-1.288742,,,,,,,,,0.928116,,,,,,,,,0.093452,,,,,,,,,-0.153857,,,,,,,,,-0.022463,,,,,,,,,0.000000,,,,,,,,,1.258317,,,,,,,,,-1.292248,,,,,,,,
1.000000,,-0.408121,,,,,,,,,-1.295256,,,,,,,,,0.931732,,,,,,,,,0.090967,,,,,,,,,-0.150589,,,,,,,,,-0.024420,,,,,,,,,0.000000,,,,,,,,,0.734992,,,,,,,,,-1.290325,,,,,,,,
0.000000,,,0.532254,,,,,,,,,-1.679183,,,,,,,,,1.567937,,,,,,,,,0.220301,,,,,,,,,-0.135764,,,,,,,,,-0.085679,,,,,,,,,0.000000,,,,,,,,,3.096373,,,,,,,,,-1.616004,,,,,,,
0.025000,,,0.602238,,,,,,,,,-1.667013,,,,,,,,,1.581812,,,,,,,,,0.321670,,,,,,,,,-0.247614,,,,,,,,,-0.182294,,,,,,,,,0.000000,,,,,,,,,3.044489,,,,,,,,,-1.621147,,,,,,,
0.050000,,,0.679463,,,,,,,,,-1.623775,,,,,,,,,1.599489,,,,,,,,,0.456828,,,,,,,,,-0.382344,,,,,,,,,-0.360786,,,,,,,,,0.000000,,,,,,,,,2.826258,,,,,,,,,-1.607185,,,,,,,
0.075000,,,0.760209,,,,,,,,,-1.557933,,,,,,,,,1.563674,,,,,,,,,0.689601,,,,,,,,,-0.491653,,,,,,,,,-0.596591,,,,,,,,,0.000000,,,,,,,,,2.491678,,,,,,,,,-1.564846,,,,,,,
0.100000,,,0.821466,,,,,,,,,-1.445263,,,,,,,,,1.469701,,,,,,,,,1.031252,,,,,,,,,-0.514531,,,,,,,,,-0.853685,,,,,,,,,0.000000,,,,,,,,,2.047905,,,,,,,,,-1.439865,,,,,,,
0.125000,,,0.858389,,,,,,,,,-1.277662,,,,,,,,,1.334479,,,,,,,,,1.357885,,,,,,,,,-0.522158,,,,,,,,,-1.138617,,,,,,,,,0.000000,,,,,,,,,1.566282,,,,,,,,,-1.212457,,,,,,,
0.150000,,,0.829361,,,,,,,,,-1.045014,,,,,,,,,1.147038,,,,,,,,,1.699536,,,,,,,,,-0.389970,,,,,,,,,-1.385885,,,,,,,,,0.000000,,,,,,,,,1.088664,,,,,,,,,-0.938495,,,,,,,
0.175000,,,0.727924,,,,,,,,,-0.778845,,,,,,,,,0.877428,,,,,,,,,1.917291,,,,,,,,,-0.199315,,,,,,,,,-1.557827,,,,,,,,,0.000000,,,,,,,,,0.613630,,,,,,,,,-0.621985,,,,,,,
0.200000,,,0.592823,,,,,,,,,-0.510521,,,,,,,,,0.627567,,,,,,,,,1.954835,,,,,,,,,0.057433,,,,,,,,,-1.631516,,,,,,,,,0.000000,,,,,,,,,0.193242,,,,,,,,,-0.279131,,,,,,,
0.215385,,,0.409868,,,,,,,,,-0.243906,,,,,,,,,0.396095,,,,,,,,,1.879747,,,,,,,,,0.365023,,,,,,,,,-1.606953,,,,,,,,,0.000000,,,,,,,,,-0.162964,,,,,,,,,0.053010,,,,,,,
0.230769,,,0.227168,,,,,,,,,-0.009001,,,,,,,,,0.161789,,,,,,,,,1.725817,,,,,,,,,0.840390,,,,,,,,,-1.467762,,,,,,,,,0.000000,,,,,,,,,-0.393936,,,,,,,,,0.348448,,,,,,,
0.246154,,,-0.104734,,,,,,,,,0.172913,,,,,,,,,-0.023001,,,,,,,,,1.511816,,,,,,,,,1.587757,,,,,,,,,-1.271257,,,,,,,,,0.000000,,,,,,,,,-0.465630,,,,,,,,,0.563951,,,,,,,
0.261538,,,-0.408025,,,,,,,,,0.327147,,,,,,,,,-0.099322,,,,,,,,,1.218972,,,,,,,,,1.717403,,,,,,,,,-1.014164,,,,,,,,,0.000000,,,,,,,,,-0.398273,,,,,,,,,0.684495,,,,,,,
0.276923,,,-0.739534,,,,,,,,,0.414218,,,,,,,,,-0.182327,,,,,,,,,0.873567,,,,,,,,,1.864842,,,,,,,,,-0.694844,,,,,,,,,0.000000,,,,,,,,,-0.285120,,,,,,,,,0.699773,,,,,,,
0.292308,,,-1.049718,,,,,,,,,0.463043,,,,,,,,,-0.233487,,,,,,,,,0.629531,,,,,,,,,1.979235,,,,,,,,,-0.300197,,,,,,,,,0.000000,,,,,,,,,-0.171897,,,,,,,,,0.664660,,,,,,,
0.307692,,,-1.248096,,,,,,,,,0.515189,,,,,,,,,-0.262400,,,,,,,,,0.483109,,,,,,,,,1.780954,,,,,,,,,0.091175,,,,,,,,,0.000000,,,,,,,,,-0.103236,,,,,,,,,0.606994,,,,,,,
0.323077,,,-1.387312,,,,,,,,,0.580783,,,,,,,,,-0.344185,,,,,,,,,0.483109,,,,,,,,,1.503869,,,,,,,,,0.466171,,,,,,,,,0.000000,,,,,,,,,-0.053817,,,,,,,,,0.559187,,,,,,,
0.338462,,,-1.411152,,,,,,,,,0.658470,,,,,,,,,-0.474352,,,,,,,,,0.610759,,,,,,,,,1.211531,,,,,,,,,0.846080,,,,,,,,,0.000000,,,,,,,,,-0.038022,,,,,,,,,0.543071,,,,,,,
0.353846,,,-1.349950,,,,,,,,,0.752855,,,,,,,,,-0.656207,,,,,,,,,0.685847,,,,,,,,,0.639567,,,,,,,,,1.167038,,,,,,,,,0.000000,,,,,,,,,-0.055904,,,,,,,,,0.563634,,,,,,,
0.369231,,,-1.044776,,,,,,,,,0.871238,,,,,,,,,-0.813143,,,,,,,,,0.659566,,,,,,,,,-0.362007,,,,,,,,,1.445419,,,,,,,,,0.000000,,,,,,,,,-0.136318,,,,,,,,,0.644354,,,,,,,
0.384615,,,-0.765616,,,,,,,,,0.963154,,,,,,,,,-1.063452,,,,,,,,,0.550688,,,,,,,,,-0.450980,,,,,,,,,1.491270,,,,,,,,,0.000000,,,,,,,,,-0.267010,,,,,,,,,0.761111,,,,,,,
0.400000,,,-0.381930,,,,,,,,,1.081014,,,,,,,,,-1.218165,,,,,,,,,0.505635,,,,,,,,,-0.707728,,,,,,,,,1.492908,,,,,,,,,0.000000,,,,,,,,,-0.414769,,,,,,,,,0.891388,,,,,,,
0.416667,,,0.030542,,,,,,,,,1.173895,,,,,,,,,-1.350445,,,,,,,,,0.362968,,,,,,,,,-0.997524,,,,,,,,,1.371730,,,,,,,,,0.000000,,,,,,,,,-0.570146,,,,,,,,,1.022273,,,,,,,
0.433333,,,0.407581,,,,,,,,,1.231565,,,,,,,,,-1.430996,,,,,,,,,0.209038,,,,,,,,,-1.078870,,,,,,,,,1.173588,,,,,,,,,0.000000,,,,,,,,,-0.693356,,,,,,,,,1.117448,,,,,,,
0.450000,,,0.749811,,,,,,,,,1.263404,,,,,,,,,-1.506960,,,,,,,,,0.085142,,,,,,,,,-1.055992,,,,,,,,,0.903394,,,,,,,,,0.000000,,,,,,,,,-0.802504,,,,,,,,,1.203930,,,,,,,
0.466667,,,1.012177,,,,,,,,,1.257574,,,,,,,,,-1.556704,,,,,,,,,-0.136368,,,,,,,,,-0.926346,,,,,,,,,0.528398,,,,,,,,,0.000000,,,,,,,,,-0.898643,,,,,,,,,1.268524,,,,,,,
0.483333,,,1.123253,,,,,,,,,1.244474,,,,,,,,,-1.530612,,,,,,,,,-0.331597,,,,,,,,,-0.611130,,,,,,,,,0.112463,,,,,,,,,0.000000,,,,,,,,,-0.948832,,,,,,,,,1.294892,,,,,,,
0.500000,,,1.086160,,,,,,,,,1.241704,,,,,,,,,-1.494151,,,,,,,,,-0.511808,,,,,,,,,-0.163726,,,,,,,,,-0.290372,,,,,,,,,0.000000,,,,,,,,,-0.947503,,,,,,,,,1.290953,,,,,,,
0.516667,,,1.029693,,,,,,,,,1.236807,,,,,,,,,-1.396777,,,,,,,,,-0.654475,,,,,,,,,-0.011202,,,,,,,,,-0.517990,,,,,,,,,0.000000,,,,,,,,,-0.909885,,,,,,,,,1.259471,,,,,,,
0.533333,,,0.871088,,,,,,,,,1.197790,,,,,,,,,-1.303205,,,,,,,,,-0.800897,,,,,,,,,0.431117,,,,,,,,,-0.783271,,,,,,,,,0.000000,,,,,,,,,-0.851606,,,,,,,,,1.201174,,,,,,,
0.550000,,,0.591678,,,,,,,,,1.107301,,,,,,,,,-1.210935,,,,,,,,,-0.819669,,,,,,,,,0.855642,,,,,,,,,-1.027264,,,,,,,,,0.000000,,,,,,,,,-0.763512,,,,,,,,,1.108960,,,,,,,
0.566667,,,0.229528,,,,,,,,,1.004737,,,,,,,,,-1.093951,,,,,,,,,-0.868476,,,,,,,,,1.059008,,,,,,,,,-1.209031,,,,,,,,,0.000000,,,,,,,,,-0.660761,,,,,,,,,1.007965,,,,,,,
0.583333,,,-0.137774,,,,,,,,,0.900361,,,,,,,,,-0.912854,,,,,,,,,-0.939810,,,,,,,,,1.229326,,,,,,,,,-1.305646,,,,,,,,,0.000000,,,,,,,,,-0.527969,,,,,,,,,0.856287,,,,,,,
0.600000,,,-0.531685,,,,,,,,,0.781916,,,,,,,,,-0.712563,,,,,,,,,-0.898512,,,,,,,,,1.221700,,,,,,,,,-1.315471,,,,,,,,,0.000000,,,,,,,,,-0.368148,,,,,,,,,0.683194,,,,,,,
0.615385,,,-0.873089,,,,,,,,,0.657260,,,,,,,,,-0.541513,,,,,,,,,-0.767107,,,,,,,,,1.216616,,,,,,,,,-1.233594,,,,,,,,,0.000000,,,,,,,,,-0.209233,,,,,,,,,0.527959,,,,,,,
0.630769,,,-1.160883,,,,,,,,,0.500552,,,,,,,,,-0.320612,,,,,,,,,-0.586896,,,,,,,,,1.132727,,,,,,,,,-1.117329,,,,,,,,,0.000000,,,,,,,,,-0.063924,,,,,,,,,0.383371,,,,,,,
0.646154,,,-1.453707,,,,,,,,,0.380705,,,,,,,,,-0.242543,,,,,,,,,-0.346614,,,,,,,,,0.898857,,,,,,,,,-0.947025,,,,,,,,,0.000000,,,,,,,,,0.086618,,,,,,,,,0.246248,,,,,,,
0.661538,,,-1.701109,,,,,,,,,0.281015,,,,,,,,,-0.168255,,,,,,,,,-0.083806,,,,,,,,,0.631940,,,,,,,,,-0.675193,,,,,,,,,0.000000,,,,,,,,,0.213640,,,,,,,,,0.142293,,,,,,,
0.676923,,,-1.809815,,,,,,,,,0.226448,,,,,,,,,-0.117011,,,,,,,,,0.017563,,,,,,,,,0.146406,,,,,,,,,-0.388624,,,,,,,,,0.000000,,,,,,,,,0.290766,,,,,,,,,0.083441,,,,,,,
0.692308,,,-1.804426,,,,,,,,,0.209340,,,,,,,,,-0.115376,,,,,,,,,0.186511,,,,,,,,,-0.206941,,,,,,,,,-0.093867,,,,,,,,,0.000000,,,,,,,,,0.315278,,,,,,,,,0.063638,,,,,,,
0.707692,,,-1.755453,,,,,,,,,0.229403,,,,,,,,,-0.151764,,,,,,,,,0.299143,,,,,,,,,-0.608588,,,,,,,,,0.168139,,,,,,,,,0.000000,,,,,,,,,0.290034,,,,,,,,,0.100280,,,,,,,
0.723077,,,-1.618532,,,,,,,,,0.309475,,,,,,,,,-0.221729,,,,,,,,,0.377986,,,,,,,,,-1.137338,,,,,,,,,0.408857,,,,,,,,,0.000000,,,,,,,,,0.223909,,,,,,,,,0.197975,,,,,,,
0.738462,,,-1.423853,,,,,,,,,0.371955,,,,,,,,,-0.314165,,,,,,,,,0.295389,,,,,,,,,-1.620330,,,,,,,,,0.652851,,,,,,,,,0.000000,,,,,,,,,0.113895,,,,,,,,,0.313764,,,,,,,
0.753846,,,-1.153354,,,,,,,,,0.446801,,,,,,,,,-0.465081,,,,,,,,,-0.008718,,,,,,,,,-1.831322,,,,,,,,,0.963983,,,,,,,,,0.000000,,,,,,,,,-0.023561,,,,,,,,,0.447019,,,,,,,
0.769231,,,-0.719708,,,,,,,,,0.434632,,,,,,,,,-0.399131,,,,,,,,,-0.493036,,,,,,,,,-1.960967,,,,,,,,,1.248915,,,,,,,,,0.000000,,,,,,,,,-0.194962,,,,,,,,,0.491532,,,,,,,
0.784615,,,-0.248114,,,,,,,,,0.360339,,,,,,,,,-0.356167,,,,,,,,,-0.932301,,,,,,,,,-1.968593,,,,,,,,,1.437232,,,,,,,,,0.000000,,,,,,,,,-0.385121,,,,,,,,,0.477429,,,,,,,
0.800000,,,0.225237,,,,,,,,,0.238470,,,,,,,,,-0.210989,,,,,,,,,-1.326514,,,,,,,,,-1.732181,,,,,,,,,1.543672,,,,,,,,,0.000000,,,,,,,,,-0.497392,,,,,,,,,0.344966,,,,,,,
0.816667,,,0.600407,,,,,,,,,0.071440,,,,,,,,,0.010545,,,,,,,,,-1.649392,,,,,,,,,-1.264441,,,,,,,,,1.497821,,,,,,,,,0.000000,,,,,,,,,-0.495664,,,,,,,,,0.148482,,,,,,,
0.833333,,,0.892462,,,,,,,,,-0.159029,,,,,,,,,0.227158,,,,,,,,,-1.792060,,,,,,,,,-0.872963,,,,,,,,,1.389743,,,,,,,,,0.000000,,,,,,,,,-0.322679,,,,,,,,,-0.118164,,,,,,,
0.850000,,,1.068447,,,,,,,,,-0.476744,,,,,,,,,0.503546,,,,,,,,,-2.032341,,,,,,,,,-0.407765,,,,,,,,,1.291491,,,,,,,,,0.000000,,,,,,,,,-0.041355,,,,,,,,,-0.421246,,,,,,,
0.866667,,,1.191054,,,,,,,,,-0.767596,,,,,,,,,0.780251,,,,,,,,,-2.062377,,,,,,,,,0.085396,,,,,,,,,1.155575,,,,,,,,,0.000000,,,,,,,,,0.322719,,,,,,,,,-0.747553,,,,,,,
0.883333,,,1.245205,,,,,,,,,-1.039541,,,,,,,,,1.059089,,,,,,,,,-1.825849,,,,,,,,,0.245546,,,,,,,,,0.885381,,,,,,,,,0.000000,,,,,,,,,-1.985686,,,,,,,,,-1.088253,,,,,,,
0.900000,,,1.180020,,,,,,,,,-1.274522,,,,,,,,,1.224596,,,,,,,,,-1.382830,,,,,,,,,0.367566,,,,,,,,,0.600449,,,,,,,,,0.000000,,,,,,,,,-1.464737,,,,,,,,,-1.349322,,,,,,,
0.916667,,,1.079890,,,,,,,,,-1.440201,,,,,,,,,1.369792,,,,,,,,,-0.988617,,,,,,,,,0.314182,,,,,,,,,0.361369,,,,,,,,,0.000000,,,,,,,,,-0.943952,,,,,,,,,-1.567315,,,,,,,
0.933333,,,0.977225,,,,,,,,,-1.539398,,,,,,,,,1.422539,,,,,,,,,-0.594405,,,,,,,,,0.146406,,,,,,,,,0.189427,,,,,,,,,0.000000,,,,,,,,,-0.544964,,,,,,,,,-1.666905,,,,,,,
0.950000,,,0.920196,,,,,,,,,-1.621689,,,,,,,,,1.403991,,,,,,,,,-0.342860,,,,,,,,,-0.087464,,,,,,,,,0.120651,,,,,,,,,0.000000,,,,,,,,,-0.184910,,,,,,,,,-1.726380,,,,,,,
0.966667,,,0.897412,,,,,,,,,-1.672861,,,,,,,,,1.417776,,,,,,,,,-0.230228,,,,,,,,,-0.204399,,,,,,,,,0.079712,,,,,,,,,0.000000,,,,,,,,,0.041991,,,,,,,,,-1.743835,,,,,,,
0.983333,,,0.906295,,,,,,,,,-1.666155,,,,,,,,,1.379082,,,,,,,,,-0.012472,,,,,,,,,-0.148474,,,,,,,,,0.010935,,,,,,,,,0.000000,,,,,,,,,0.146732,,,,,,,,,-1.760564,,,,,,,
1.000000,,,0.925818,,,,,,,,,-1.663537,,,,,,,,,1.369152,,,,,,,,,0.118932,,,,,,,,,-0.229820,,,,,,,,,-0.043103,,,,,,,,,0.000000,,,,,,,,,0.233793,,,,,,,,,-1.776894,,,,,,,
0.000000,,,,0.409102,,,,,,,,,-1.362882,,,,,,,,,0.978864,,,,,,,,,-0.030332,,,,,,,,,-0.047555,,,,,,,,,0.085756,,,,,,,,,0.000000,,,,,,,,,0.267713,,,,,,,,,-1.485714,,,,,,
0.014286,,,,0.382618,,,,,,,,,-1.377167,,,,,,,,,0.976742,,,,,,,,,-0.060665,,,,,,,,,-0.020144,,,,,,,,,0.097097,,,,,,,,,0.000000,,,,,,,,,-0.217792,,,,,,,,,-1.485569,,,,,,
0.028571,,,,0.361318,,,,,,,,,-1.390361,,,,,,,,,0.991134,,,,,,,,,-0.087964,,,,,,,,,-0.041464,,,,,,,,,0.110059,,,,,,,,,0.000000,,,,,,,,,-0.709155,,,,,,,,,-1.474785,,,,,,
0.042857,,,,0.357913,,,,,,,,,-1.418800,,,,,,,,,1.001816,,,,,,,,,-0.103130,,,,,,,,,-0.038418,,,,,,,,,0.113299,,,,,,,,,0.000000,,,,,,,,,-1.178192,,,,,,,,,-1.470185,,,,,,
0.057143,,,,0.346351,,,,,,,,,-1.438580,,,,,,,,,1.003570,,,,,,,,,-0.106163,,,,,,,,,-0.038418,,,,,,,,,0.098718,,,,,,,,,0.000000,,,,,,,,,-1.661387,,,,,,,,,-1.463215,,,,,,
0.071429,,,,0.330214,,,,,,,,,-1.448732,,,,,,,,,1.030170,,,,,,,,,-0.084931,,,,,,,,,-0.047555,,,,,,,,,0.074415,,,,,,,,,0.000000,,,,,,,,,-1.655950,,,,,,,,,-1.451408,,,,,,
0.085714,,,,0.350374,,,,,,,,,-1.450178,,,,,,,,,1.038772,,,,,,,,,-0.024266,,,,,,,,,-0.062784,,,,,,,,,0.020949,,,,,,,,,0.000000,,,,,,,,,-1.650658,,,,,,,,,-1.449421,,,,,,
0.100000,,,,0.449936,,,,,,,,,-1.442017,,,,,,,,,1.075700,,,,,,,,,0.072798,,,,,,,,,-0.175474,,,,,,,,,-0.134589,,,,,,,,,0.000000,,,,,,,,,-1.652787,,,,,,,,,-1.444426,,,,,,
0.114286,,,,0.587544,,,,,,,,,-1.426866,,,,,,,,,1.099867,,,,,,,,,0.269958,,,,,,,,,-0.464814,,,,,,,,,-0.469967,,,,,,,,,0.000000,,,,,,,,,-1.710132,,,,,,,,,-1.410308,,,,,,
0.128571,,,,0.689623,,,,,,,,,-1.344376,,,,,,,,,1.069114,,,,,,,,,0.555083,,,,,,,,,-0.510499,,,,,,,,,-0.876633,,,,,,,,,0.000000,,,,,,,,,-1.300217,,,,,,,,,-1.307183,,,,,,
0.142857,,,,0.678752,,,,,,,,,-1.191216,,,,,,,,,0.979966,,,,,,,,,0.846274,,,,,,,,,-0.400855,,,,,,,,,-1.228213,,,,,,,,,0.000000,,,,,,,,,-0.894981,,,,,,,,,-1.116615,,,,,,
0.157143,,,,0.643639,,,,,,,,,-0.996615,,,,,,,,,0.879220,,,,,,,,,1.040401,,,,,,,,,-0.525728,,,,,,,,,-1.558731,,,,,,,,,0.000000,,,,,,,,,-0.499338,,,,,,,,,-0.860157,,,,,,
0.171429,,,,0.549305,,,,,,,,,-0.739575,,,,,,,,,0.745092,,,,,,,,,1.228462,,,,,,,,,-0.221159,,,,,,,,,-1.766115,,,,,,,,,0.000000,,,,,,,,,-0.102946,,,,,,,,,-0.570134,,,,,,
0.185714,,,,0.362562,,,,,,,,,-0.460954,,,,,,,,,0.596843,,,,,,,,,1.310360,,,,,,,,,-0.059738,,,,,,,,,-1.911931,,,,,,,,,0.000000,,,,,,,,,0.294709,,,,,,,,,-0.251639,,,,,,
0.200000,,,,0.164063,,,,,,,,,-0.183620,,,,,,,,,0.436624,,,,,,,,,1.286094,,,,,,,,,-0.020144,,,,,,,,,-1.931374,,,,,,,,,0.000000,,,,,,,,,0.695898,,,,,,,,,0.078433,,,,,,
0.218182,,,,-0.161713,,,,,,,,,0.066228,,,,,,,,,0.237909,,,,,,,,,1.182964,,,,,,,,,0.409297,,,,,,,,,-1.795278,,,,,,,,,0.000000,,,,,,,,,1.103221,,,,,,,,,0.400100,,,,,,
0.236364,,,,-0.552380,,,,,,,,,0.284885,,,,,,,,,0.100454,,,,,,,,,0.958504,,,,,,,,,0.975794,,,,,,,,,-1.437217,,,,,,,,,0.000000,,,,,,,,,1.078954,,,,,,,,,0.663820,,,,,,
0.254545,,,,-0.833244,,,,,,,,,0.453765,,,,,,,,,0.052460,,,,,,,,,0.724944,,,,,,,,,0.954474,,,,,,,,,-1.048373,,,,,,,,,0.000000,,,,,,,,,1.077966,,,,,,,,,0.830346,,,,,,
