Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,
0.287879,,,-0.006527,,,,,,,,,,0.033450,,,,,,,,,,-0.022246,,,,,,,,,,0.076347,,,,,,,,,,-0.052890,,,,,,,,,,0.036859,,,,,,,,,,0.000000,,,,,,,,,,0.006319,,,,,,,,,,0.045722,,,,,,,,
0.303030,,,0.003340,,,,,,,,,,0.036129,,,,,,,,,,-0.033487,,,,,,,,,,0.086247,,,,,,,,,,-0.053638,,,,,,,,,,0.042334,,,,,,,,,,0.000000,,,,,,,,,,0.000186,,,,,,,,,,0.045385,,,,,,,,
0.318182,,,0.014729,,,,,,,,,,0.038425,,,,,,,,,,-0.046705,,,,,,,,,,0.091309,,,,,,,,,,-0.063463,,,,,,,,,,0.045006,,,,,,,,,,0.000000,,,,,,,,,,-0.005867,,,,,,,,,,0.043407,,,,,,,,
0.333333,,,0.029111,,,,,,,,,,0.040465,,,,,,,,,,-0.059917,,,,,,,,,,0.091647,,,,,,,,,,-0.072648,,,,,,,,,,0.043963,,,,,,,,,,0.000000,,,,,,,,,,-0.011820,,,,,,,,,,0.040333,,,,,,,,
0.348485,,,0.043202,,,,,,,,,,0.041348,,,,,,,,,,-0.073700,,,,,,,,,,0.083097,,,,,,,,,,-0.070298,,,,,,,,,,0.040313,,,,,,,,,,0.000000,,,,,,,,,,-0.017730,,,,,,,,,,0.036185,,,,,,,,
0.363636,,,0.054712,,,,,,,,,,0.041808,,,,,,,,,,-0.085348,,,,,,,,,,0.069147,,,,,,,,,,-0.057803,,,,,,,,,,0.033014,,,,,,,,,,0.000000,,,,,,,,,,-0.023520,,,,,,,,,,0.030162,,,,,,,,
0.378788,,,0.064749,,,,,,,,,,0.041295,,,,,,,,,,-0.094772,,,,,,,,,,0.050584,,,,,,,,,,-0.039327,,,,,,,,,,0.023107,,,,,,,,,,0.000000,,,,,,,,,,-0.023921,,,,,,,,,,0.022280,,,,,,,,
0.393939,,,0.070391,,,,,,,,,,0.040923,,,,,,,,,,-0.101196,,,,,,,,,,0.028196,,,,,,,,,,-0.021171,,,,,,,,,,0.011376,,,,,,,,,,0.000000,,,,,,,,,,-0.023827,,,,,,,,,,0.017180,,,,,,,,
0.409091,,,0.072685,,,,,,,,,,0.041143,,,,,,,,,,-0.104462,,,,,,,,,,0.001196,,,,,,,,,,-0.007715,,,,,,,,,,0.000036,,,,,,,,,,0.000000,,,,,,,,,,-0.023677,,,,,,,,,,0.013819,,,,,,,,
0.424242,,,0.072010,,,,,,,,,,0.041407,,,,,,,,,,-0.103179,,,,,,,,,,-0.025691,,,,,,,,,,-0.001200,,,,,,,,,,-0.009871,,,,,,,,,,0.000000,,,,,,,,,,-0.023637,,,,,,,,,,0.013536,,,,,,,,
0.439394,,,0.067672,,,,,,,,,,0.041782,,,,,,,,,,-0.098617,,,,,,,,,,-0.050441,,,,,,,,,,0.011402,,,,,,,,,,-0.018083,,,,,,,,,,0.000000,,,,,,,,,,-0.023599,,,,,,,,,,0.016377,,,,,,,,
0.454545,,,0.060395,,,,,,,,,,0.041705,,,,,,,,,,-0.092647,,,,,,,,,,-0.072379,,,,,,,,,,0.029237,,,,,,,,,,-0.024535,,,,,,,,,,0.000000,,,,,,,,,,-0.023697,,,,,,,,,,0.022009,,,,,,,,
0.469697,,,0.050244,,,,,,,,,,0.040566,,,,,,,,,,-0.083133,,,,,,,,,,-0.088242,,,,,,,,,,0.051771,,,,,,,,,,-0.030075,,,,,,,,,,0.000000,,,,,,,,,,-0.023801,,,,,,,,,,0.028988,,,,,,,,
0.484848,,,0.039339,,,,,,,,,,0.039484,,,,,,,,,,-0.071814,,,,,,,,,,-0.097692,,,,,,,,,,0.066616,,,,,,,,,,-0.033464,,,,,,,,,,0.000000,,,,,,,,,,-0.018039,,,,,,,,,,0.035932,,,,,,,,
0.500000,,,0.027689,,,,,,,,,,0.037657,,,,,,,,,,-0.058540,,,,,,,,,,-0.100392,,,,,,,,,,0.074626,,,,,,,,,,-0.034832,,,,,,,,,,0.000000,,,,,,,,,,-0.012272,,,,,,,,,,0.041090,,,,,,,,
0.515152,,,0.015167,,,,,,,,,,0.035045,,,,,,,,,,-0.045014,,,,,,,,,,-0.096117,,,,,,,,,,0.071956,,,,,,,,,,-0.033790,,,,,,,,,,0.000000,,,,,,,,,,-0.006347,,,,,,,,,,0.043543,,,,,,,,
0.530303,,,0.004892,,,,,,,,,,0.031856,,,,,,,,,,-0.030371,,,,,,,,,,-0.080479,,,,,,,,,,0.072704,,,,,,,,,,-0.031248,,,,,,,,,,0.000000,,,,,,,,,,-0.000345,,,,,,,,,,0.044729,,,,,,,,
0.545455,,,-0.005312,,,,,,,,,,0.029088,,,,,,,,,,-0.020690,,,,,,,,,,-0.063604,,,,,,,,,,0.069286,,,,,,,,,,-0.025513,,,,,,,,,,0.000000,,,,,,,,,,0.005750,,,,,,,,,,0.044090,,,,,,,,
0.560606,,,-0.012392,,,,,,,,,,0.025789,,,,,,,,,,-0.013149,,,,,,,,,,-0.046054,,,,,,,,,,0.060315,,,,,,,,,,-0.020038,,,,,,,,,,0.000000,,,,,,,,,,0.011762,,,,,,,,,,0.042585,,,,,,,,
0.575758,,,-0.018311,,,,,,,,,,0.023136,,,,,,,,,,-0.006892,,,,,,,,,,-0.026029,,,,,,,,,,0.044616,,,,,,,,,,-0.014107,,,,,,,,,,0.000000,,,,,,,,,,0.017773,,,,,,,,,,0.039995,,,,,,,,
0.590909,,,-0.022049,,,,,,,,,,0.021430,,,,,,,,,,-0.003999,,,,,,,,,,-0.007804,,,,,,,,,,0.020052,,,,,,,,,,-0.006547,,,,,,,,,,0.000000,,,,,,,,,,0.023796,,,,,,,,,,0.036626,,,,,,,,
0.606061,,,-0.022650,,,,,,,,,,0.021306,,,,,,,,,,-0.004290,,,,,,,,,,0.005246,,,,,,,,,,0.009266,,,,,,,,,,0.000883,,,,,,,,,,0.000000,,,,,,,,,,0.023874,,,,,,,,,,0.034227,,,,,,,,
0.621212,,,-0.022375,,,,,,,,,,0.022558,,,,,,,,,,-0.006160,,,,,,,,,,0.006371,,,,,,,,,,-0.003443,,,,,,,,,,0.008378,,,,,,,,,,0.000000,,,,,,,,,,0.023983,,,,,,,,,,0.033736,,,,,,,,
0.636364,,,-0.021042,,,,,,,,,,0.023417,,,,,,,,,,-0.006319,,,,,,,,,,0.000409,,,,,,,,,,-0.004618,,,,,,,,,,0.016525,,,,,,,,,,0.000000,,,,,,,,,,0.024080,,,,,,,,,,0.033911,,,,,,,,
0.651515,,,-0.020628,,,,,,,,,,0.024397,,,,,,,,,,-0.007074,,,,,,,,,,-0.012529,,,,,,,,,,-0.008890,,,,,,,,,,0.027344,,,,,,,,,,0.000000,,,,,,,,,,0.024190,,,,,,,,,,0.034007,,,,,,,,
0.666667,,,-0.019929,,,,,,,,,,0.022808,,,,,,,,,,-0.005425,,,,,,,,,,-0.023891,,,,,,,,,,-0.000346,,,,,,,,,,0.039271,,,,,,,,,,0.000000,,,,,,,,,,0.024451,,,,,,,,,,0.031944,,,,,,,,
0.681818,,,-0.017457,,,,,,,,,,0.020142,,,,,,,,,,-0.001511,,,,,,,,,,-0.033679,,,,,,,,,,0.000508,,,,,,,,,,0.050415,,,,,,,,,,0.000000,,,,,,,,,,0.024950,,,,,,,,,,0.027476,,,,,,,,
0.696970,,,-0.012436,,,,,,,,,,0.015231,,,,,,,,,,0.002921,,,,,,,,,,-0.043691,,,,,,,,,,-0.004084,,,,,,,,,,0.059866,,,,,,,,,,0.000000,,,,,,,,,,0.025966,,,,,,,,,,0.020290,,,,,,,,
0.712121,,,-0.005523,,,,,,,,,,0.010277,,,,,,,,,,0.006868,,,,,,,,,,-0.051454,,,,,,,,,,0.001790,,,,,,,,,,0.063255,,,,,,,,,,0.000000,,,,,,,,,,0.027349,,,,,,,,,,0.012337,,,,,,,,
0.727273,,,-0.001331,,,,,,,,,,0.002390,,,,,,,,,,0.013152,,,,,,,,,,-0.060004,,,,,,,,,,0.004567,,,,,,,,,,0.061234,,,,,,,,,,0.000000,,,,,,,,,,0.029400,,,,,,,,,,0.003306,,,,,,,,
0.742424,,,0.000623,,,,,,,,,,-0.006182,,,,,,,,,,0.020314,,,,,,,,,,-0.059217,,,,,,,,,,0.003499,,,,,,,,,,0.055890,,,,,,,,,,0.000000,,,,,,,,,,0.019674,,,,,,,,,,-0.005597,,,,,,,,
0.757576,,,0.002111,,,,,,,,,,-0.013858,,,,,,,,,,0.024595,,,,,,,,,,-0.050441,,,,,,,,,,0.000081,,,,,,,,,,0.048656,,,,,,,,,,0.000000,,,,,,,,,,0.009678,,,,,,,,,,-0.013607,,,,,,,,
0.772727,,,0.003123,,,,,,,,,,-0.021085,,,,,,,,,,0.027163,,,,,,,,,,-0.040316,,,,,,,,,,-0.001948,,,,,,,,,,0.038945,,,,,,,,,,0.000000,,,,,,,,,,-0.000349,,,,,,,,,,-0.020835,,,,,,,,
0.787879,,,0.005591,,,,,,,,,,-0.026440,,,,,,,,,,0.029403,,,,,,,,,,-0.029404,,,,,,,,,,-0.007395,,,,,,,,,,0.026888,,,,,,,,,,0.000000,,,,,,,,,,-0.010552,,,,,,,,,,-0.025741,,,,,,,,
0.803030,,,0.005904,,,,,,,,,,-0.030002,,,,,,,,,,0.029697,,,,,,,,,,-0.019166,,,,,,,,,,-0.006113,,,,,,,,,,0.015091,,,,,,,,,,0.000000,,,,,,,,,,-0.020955,,,,,,,,,,-0.028772,,,,,,,,
0.818182,,,0.003678,,,,,,,,,,-0.031619,,,,,,,,,,0.029217,,,,,,,,,,-0.009941,,,,,,,,,,0.001790,,,,,,,,,,0.005250,,,,,,,,,,0.000000,,,,,,,,,,-0.019993,,,,,,,,,,-0.029864,,,,,,,,
0.833333,,,0.000255,,,,,,,,,,-0.033227,,,,,,,,,,0.029698,,,,,,,,,,-0.004991,,,,,,,,,,0.000081,,,,,,,,,,-0.000225,,,,,,,,,,0.000000,,,,,,,,,,-0.031269,,,,,,,,,,-0.030105,,,,,,,,
0.848485,,,-0.001420,,,,,,,,,,-0.032996,,,,,,,,,,0.029068,,,,,,,,,,0.000409,,,,,,,,,,-0.003229,,,,,,,,,,-0.002245,,,,,,,,,,0.000000,,,,,,,,,,-0.043235,,,,,,,,,,-0.029961,,,,,,,,
0.863636,,,-0.001842,,,,,,,,,,-0.032995,,,,,,,,,,0.028240,,,,,,,,,,0.002884,,,,,,,,,,-0.000987,,,,,,,,,,-0.001919,,,,,,,,,,0.000000,,,,,,,,,,-0.043418,,,,,,,,,,-0.030030,,,,,,,,
0.878788,,,-0.001357,,,,,,,,,,-0.032856,,,,,,,,,,0.027972,,,,,,,,,,0.002321,,,,,,,,,,-0.001521,,,,,,,,,,-0.001463,,,,,,,,,,0.000000,,,,,,,,,,-0.031373,,,,,,,,,,-0.030032,,,,,,,,
0.893939,,,-0.001186,,,,,,,,,,-0.032669,,,,,,,,,,0.027849,,,,,,,,,,0.001984,,,,,,,,,,-0.002268,,,,,,,,,,-0.001007,,,,,,,,,,0.000000,,,,,,,,,,-0.031403,,,,,,,,,,-0.030066,,,,,,,,
0.909091,,,-0.000948,,,,,,,,,,-0.032343,,,,,,,,,,0.027764,,,,,,,,,,0.001984,,,,,,,,,,-0.001627,,,,,,,,,,-0.001203,,,,,,,,,,0.000000,,,,,,,,,,-0.019520,,,,,,,,,,-0.030127,,,,,,,,
0.924242,,,-0.001122,,,,,,,,,,-0.032292,,,,,,,,,,0.027537,,,,,,,,,,0.001534,,,,,,,,,,-0.002055,,,,,,,,,,-0.001007,,,,,,,,,,0.000000,,,,,,,,,,-0.007601,,,,,,,,,,-0.030161,,,,,,,,
0.939394,,,-0.000999,,,,,,,,,,-0.032439,,,,,,,,,,0.027981,,,,,,,,,,0.001421,,,,,,,,,,-0.002268,,,,,,,,,,-0.001333,,,,,,,,,,0.000000,,,,,,,,,,-0.007463,,,,,,,,,,-0.030100,,,,,,,,
0.954545,,,-0.000841,,,,,,,,,,-0.032247,,,,,,,,,,0.027949,,,,,,,,,,0.001646,,,,,,,,,,-0.002695,,,,,,,,,,-0.001528,,,,,,,,,,0.000000,,,,,,,,,,0.004534,,,,,,,,,,-0.030047,,,,,,,,
0.969697,,,-0.000923,,,,,,,,,,-0.032160,,,,,,,,,,0.028005,,,,,,,,,,0.001646,,,,,,,,,,-0.003550,,,,,,,,,,-0.001463,,,,,,,,,,0.000000,,,,,,,,,,0.016557,,,,,,,,,,-0.029993,,,,,,,,
0.984848,,,-0.000872,,,,,,,,,,-0.031723,,,,,,,,,,0.027788,,,,,,,,,,0.001646,,,,,,,,,,-0.003123,,,,,,,,,,-0.001398,,,,,,,,,,0.000000,,,,,,,,,,0.028418,,,,,,,,,,-0.030005,,,,,,,,
1.000000,,,-0.000960,,,,,,,,,,-0.031916,,,,,,,,,,0.027936,,,,,,,,,,0.001534,,,,,,,,,,-0.003016,,,,,,,,,,-0.001463,,,,,,,,,,0.000000,,,,,,,,,,0.016418,,,,,,,,,,-0.029946,,,,,,,,
0.000000,,,,0.003041,,,,,,,,,,-0.030968,,,,,,,,,,0.028364,,,,,,,,,,0.003896,,,,,,,,,,-0.004191,,,,,,,,,,-0.003223,,,,,,,,,,0.000000,,,,,,,,,,0.039812,,,,,,,,,,-0.030566,,,,,,,
0.017241,,,,0.005812,,,,,,,,,,-0.030616,,,,,,,,,,0.028695,,,,,,,,,,0.006934,,,,,,,,,,-0.008890,,,,,,,,,,-0.007068,,,,,,,,,,0.000000,,,,,,,,,,0.039590,,,,,,,,,,-0.030706,,,,,,,
0.034483,,,,0.008869,,,,,,,,,,-0.029365,,,,,,,,,,0.029116,,,,,,,,,,0.010984,,,,,,,,,,-0.014550,,,,,,,,,,-0.014172,,,,,,,,,,0.000000,,,,,,,,,,0.038655,,,,,,,,,,-0.030326,,,,,,,
0.051724,,,,0.012065,,,,,,,,,,-0.027461,,,,,,,,,,0.028262,,,,,,,,,,0.017959,,,,,,,,,,-0.019142,,,,,,,,,,-0.023557,,,,,,,,,,0.000000,,,,,,,,,,0.037223,,,,,,,,,,-0.029176,,,,,,,
0.068966,,,,0.014490,,,,,,,,,,-0.024203,,,,,,,,,,0.026023,,,,,,,,,,0.028196,,,,,,,,,,-0.020103,,,,,,,,,,-0.033790,,,,,,,,,,0.000000,,,,,,,,,,0.035323,,,,,,,,,,-0.025780,,,,,,,
0.086207,,,,0.015951,,,,,,,,,,-0.019356,,,,,,,,,,0.022800,,,,,,,,,,0.037984,,,,,,,,,,-0.020424,,,,,,,,,,-0.045130,,,,,,,,,,0.000000,,,,,,,,,,0.033261,,,,,,,,,,-0.019601,,,,,,,
0.103448,,,,0.014802,,,,,,,,,,-0.012628,,,,,,,,,,0.018333,,,,,,,,,,0.048221,,,,,,,,,,-0.014870,,,,,,,,,,-0.054971,,,,,,,,,,0.000000,,,,,,,,,,0.031216,,,,,,,,,,-0.012157,,,,,,,
0.120690,,,,0.010787,,,,,,,,,,-0.004930,,,,,,,,,,0.011908,,,,,,,,,,0.054746,,,,,,,,,,-0.006861,,,,,,,,,,-0.061815,,,,,,,,,,0.000000,,,,,,,,,,0.029182,,,,,,,,,,-0.003557,,,,,,,
0.137931,,,,0.005439,,,,,,,,,,0.002830,,,,,,,,,,0.005953,,,,,,,,,,0.055871,,,,,,,,,,0.003926,,,,,,,,,,-0.064747,,,,,,,,,,0.000000,,,,,,,,,,0.027383,,,,,,,,,,0.005758,,,,,,,
0.155172,,,,-0.001803,,,,,,,,,,0.010540,,,,,,,,,,0.000436,,,,,,,,,,0.053621,,,,,,,,,,0.016849,,,,,,,,,,-0.063770,,,,,,,,,,0.000000,,,,,,,,,,0.025857,,,,,,,,,,0.014783,,,,,,,
0.172414,,,,-0.009035,,,,,,,,,,0.017334,,,,,,,,,,-0.005148,,,,,,,,,,0.049009,,,,,,,,,,0.036820,,,,,,,,,,-0.058230,,,,,,,,,,0.000000,,,,,,,,,,0.024869,,,,,,,,,,0.022810,,,,,,,
0.189655,,,,-0.022173,,,,,,,,,,0.022595,,,,,,,,,,-0.009552,,,,,,,,,,0.042596,,,,,,,,,,0.068218,,,,,,,,,,-0.050409,,,,,,,,,,0.000000,,,,,,,,,,0.024562,,,,,,,,,,0.028666,,,,,,,
0.206897,,,,-0.034178,,,,,,,,,,0.027055,,,,,,,,,,-0.011371,,,,,,,,,,0.033821,,,,,,,,,,0.073665,,,,,,,,,,-0.040177,,,,,,,,,,0.000000,,,,,,,,,,0.024850,,,,,,,,,,0.031941,,,,,,,
0.224138,,,,-0.047301,,,,,,,,,,0.029573,,,,,,,,,,-0.013349,,,,,,,,,,0.023471,,,,,,,,,,0.079859,,,,,,,,,,-0.027468,,,,,,,,,,0.000000,,,,,,,,,,0.025334,,,,,,,,,,0.032356,,,,,,,
0.241379,,,,-0.059579,,,,,,,,,,0.030985,,,,,,,,,,-0.014568,,,,,,,,,,0.016159,,,,,,,,,,0.084665,,,,,,,,,,-0.011761,,,,,,,,,,0.000000,,,,,,,,,,0.025819,,,,,,,,,,0.031402,,,,,,,
0.258621,,,,-0.067431,,,,,,,,,,0.032493,,,,,,,,,,-0.015257,,,,,,,,,,0.011771,,,,,,,,,,0.076335,,,,,,,,,,0.003816,,,,,,,,,,0.000000,,,,,,,,,,0.026113,,,,,,,,,,0.029835,,,,,,,
0.275862,,,,-0.072942,,,,,,,,,,0.034390,,,,,,,,,,-0.017206,,,,,,,,,,0.011771,,,,,,,,,,0.064694,,,,,,,,,,0.018741,,,,,,,,,,0.000000,,,,,,,,,,0.026325,,,,,,,,,,0.028536,,,,,,,
0.293103,,,,-0.073886,,,,,,,,,,0.036637,,,,,,,,,,-0.020309,,,,,,,,,,0.015596,,,,,,,,,,0.052412,,,,,,,,,,0.033861,,,,,,,,,,0.000000,,,,,,,,,,0.026392,,,,,,,,,,0.028099,,,,,,,
0.310345,,,,-0.071463,,,,,,,,,,0.039367,,,,,,,,,,-0.024643,,,,,,,,,,0.017846,,,,,,,,,,0.028383,,,,,,,,,,0.046635,,,,,,,,,,0.000000,,,,,,,,,,0.026316,,,,,,,,,,0.028657,,,,,,,
0.327586,,,,-0.059383,,,,,,,,,,0.042790,,,,,,,,,,-0.028383,,,,,,,,,,0.017059,,,,,,,,,,-0.013696,,,,,,,,,,0.057715,,,,,,,,,,0.000000,,,,,,,,,,0.025972,,,,,,,,,,0.030851,,,,,,,
0.344828,,,,-0.048333,,,,,,,,,,0.045448,,,,,,,,,,-0.034348,,,,,,,,,,0.013796,,,,,,,,,,-0.017434,,,,,,,,,,0.059540,,,,,,,,,,0.000000,,,,,,,,,,0.025412,,,,,,,,,,0.034023,,,,,,,
0.362069,,,,-0.033145,,,,,,,,,,0.048857,,,,,,,,,,-0.038035,,,,,,,,,,0.012446,,,,,,,,,,-0.028220,,,,,,,,,,0.059605,,,,,,,,,,0.000000,,,,,,,,,,0.024779,,,,,,,,,,0.037563,,,,,,,
0.379310,,,,-0.016818,,,,,,,,,,0.051543,,,,,,,,,,-0.041188,,,,,,,,,,0.008171,,,,,,,,,,-0.040395,,,,,,,,,,0.054782,,,,,,,,,,0.000000,,,,,,,,,,0.024114,,,,,,,,,,0.041119,,,,,,,
0.396552,,,,-0.001894,,,,,,,,,,0.053211,,,,,,,,,,-0.043108,,,,,,,,,,0.003559,,,,,,,,,,-0.043813,,,,,,,,,,0.046896,,,,,,,,,,0.000000,,,,,,,,,,0.023587,,,,,,,,,,0.043705,,,,,,,
0.413793,,,,0.011653,,,,,,,,,,0.054132,,,,,,,,,,-0.044918,,,,,,,,,,-0.000154,,,,,,,,,,-0.042851,,,,,,,,,,0.036142,,,,,,,,,,0.000000,,,,,,,,,,0.023119,,,,,,,,,,0.046055,,,,,,,
0.431034,,,,0.022039,,,,,,,,,,0.053963,,,,,,,,,,-0.046104,,,,,,,,,,-0.006791,,,,,,,,,,-0.037405,,,,,,,,,,0.021217,,,,,,,,,,0.000000,,,,,,,,,,0.022708,,,,,,,,,,0.047810,,,,,,,
0.448276,,,,0.026435,,,,,,,,,,0.053584,,,,,,,,,,-0.045482,,,,,,,,,,-0.012641,,,,,,,,,,-0.024162,,,,,,,,,,0.004663,,,,,,,,,,0.000000,,,,,,,,,,0.022493,,,,,,,,,,0.048526,,,,,,,
0.465517,,,,0.024967,,,,,,,,,,0.053504,,,,,,,,,,-0.044613,,,,,,,,,,-0.018041,,,,,,,,,,-0.005365,,,,,,,,,,-0.011370,,,,,,,,,,0.000000,,,,,,,,,,0.022499,,,,,,,,,,0.048419,,,,,,,
0.482759,,,,0.022732,,,,,,,,,,0.053363,,,,,,,,,,-0.042292,,,,,,,,,,-0.022316,,,,,,,,,,0.001042,,,,,,,,,,-0.020429,,,,,,,,,,0.000000,,,,,,,,,,0.022660,,,,,,,,,,0.047564,,,,,,,
0.500000,,,,0.016454,,,,,,,,,,0.052234,,,,,,,,,,-0.040062,,,,,,,,,,-0.026704,,,,,,,,,,0.019625,,,,,,,,,,-0.030987,,,,,,,,,,0.000000,,,,,,,,,,0.022909,,,,,,,,,,0.045980,,,,,,,
0.517241,,,,0.005394,,,,,,,,,,0.049617,,,,,,,,,,-0.037863,,,,,,,,,,-0.027266,,,,,,,,,,0.037460,,,,,,,,,,-0.040698,,,,,,,,,,0.000000,,,,,,,,,,0.023286,,,,,,,,,,0.043474,,,,,,,
0.534483,,,,-0.008942,,,,,,,,,,0.046651,,,,,,,,,,-0.035075,,,,,,,,,,-0.028729,,,,,,,,,,0.046004,,,,,,,,,,-0.047932,,,,,,,,,,0.000000,,,,,,,,,,0.023726,,,,,,,,,,0.040730,,,,,,,
0.551724,,,,-0.023481,,,,,,,,,,0.043632,,,,,,,,,,-0.030759,,,,,,,,,,-0.030866,,,,,,,,,,0.053160,,,,,,,,,,-0.051778,,,,,,,,,,0.000000,,,,,,,,,,0.024295,,,,,,,,,,0.036609,,,,,,,
0.568966,,,,-0.039073,,,,,,,,,,0.040207,,,,,,,,,,-0.025986,,,,,,,,,,-0.029629,,,,,,,,,,0.052839,,,,,,,,,,-0.052169,,,,,,,,,,0.000000,,,,,,,,,,0.024979,,,,,,,,,,0.031906,,,,,,,
0.586207,,,,-0.052587,,,,,,,,,,0.036602,,,,,,,,,,-0.021909,,,,,,,,,,-0.025691,,,,,,,,,,0.052626,,,,,,,,,,-0.048910,,,,,,,,,,0.000000,,,,,,,,,,0.025659,,,,,,,,,,0.027688,,,,,,,
0.603448,,,,-0.063979,,,,,,,,,,0.032070,,,,,,,,,,-0.016645,,,,,,,,,,-0.020291,,,,,,,,,,0.049101,,,,,,,,,,-0.044283,,,,,,,,,,0.000000,,,,,,,,,,0.026281,,,,,,,,,,0.023759,,,,,,,
0.620690,,,,-0.075570,,,,,,,,,,0.028604,,,,,,,,,,-0.014784,,,,,,,,,,-0.013091,,,,,,,,,,0.039276,,,,,,,,,,-0.037505,,,,,,,,,,0.000000,,,,,,,,,,0.026926,,,,,,,,,,0.020034,,,,,,,
0.637931,,,,-0.085363,,,,,,,,,,0.025721,,,,,,,,,,-0.013014,,,,,,,,,,-0.005216,,,,,,,,,,0.028062,,,,,,,,,,-0.026686,,,,,,,,,,0.000000,,,,,,,,,,0.027470,,,,,,,,,,0.017209,,,,,,,
