Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,
0.526316,,,,,,0.066813,,,,,,,,0.083620,,,,,,,,0.035752,,,,,,,,-0.031540,,,,,,,,-0.010127,,,,,,,,0.029286,,,,,,,,0.000000,,,,,,,,0.069864,,,,,,,,-0.054253,,,
0.552632,,,,,,0.063872,,,,,,,,0.077516,,,,,,,,0.038667,,,,,,,,-0.045005,,,,,,,,-0.002883,,,,,,,,0.032455,,,,,,,,0.000000,,,,,,,,0.070272,,,,,,,,-0.055796,,,
0.578947,,,,,,0.065049,,,,,,,,0.073007,,,,,,,,0.041884,,,,,,,,-0.058120,,,,,,,,0.009255,,,,,,,,0.030807,,,,,,,,0.000000,,,,,,,,0.070498,,,,,,,,-0.059399,,,
0.605263,,,,,,0.062657,,,,,,,,0.065689,,,,,,,,0.039945,,,,,,,,-0.071061,,,,,,,,0.022960,,,,,,,,0.027764,,,,,,,,0.000000,,,,,,,,0.058344,,,,,,,,-0.055087,,,
0.657895,,,,,,0.063148,,,,,,,,0.061024,,,,,,,,0.043839,,,,,,,,-0.083739,,,,,,,,0.037937,,,,,,,,0.023834,,,,,,,,0.000000,,,,,,,,0.058603,,,,,,,,-0.058769,,,
0.684211,,,,,,0.059379,,,,,,,,0.051648,,,,,,,,0.042016,,,,,,,,-0.087761,,,,,,,,0.044006,,,,,,,,0.013058,,,,,,,,0.000000,,,,,,,,0.046737,,,,,,,,-0.051682,,,
0.710526,,,,,,0.058599,,,,,,,,0.047086,,,,,,,,0.049169,,,,,,,,-0.083651,,,,,,,,0.055655,,,,,,,,0.013312,,,,,,,,0.000000,,,,,,,,0.047012,,,,,,,,-0.055738,,,
0.736842,,,,,,0.055776,,,,,,,,0.042108,,,,,,,,0.055474,,,,,,,,-0.085575,,,,,,,,0.076212,,,,,,,,0.000254,,,,,,,,0.000000,,,,,,,,0.047336,,,,,,,,-0.058225,,,
0.763158,,,,,,0.049025,,,,,,,,0.033024,,,,,,,,0.058528,,,,,,,,-0.081990,,,,,,,,0.104037,,,,,,,,-0.027305,,,,,,,,0.000000,,,,,,,,0.044820,,,,,,,,-0.057331,,,
0.789474,,,,,,0.041288,,,,,,,,0.025083,,,,,,,,0.041087,,,,,,,,-0.084176,,,,,,,,0.120849,,,,,,,,-0.046147,,,,,,,,0.000000,,,,,,,,0.023314,,,,,,,,-0.032687,,,
0.815789,,,,,,0.029803,,,,,,,,0.016199,,,,,,,,0.026756,,,,,,,,-0.071498,,,,,,,,0.108711,,,,,,,,-0.046274,,,,,,,,0.000000,,,,,,,,0.011175,,,,,,,,-0.017991,,,
0.842105,,,,,,0.021979,,,,,,,,0.010180,,,,,,,,0.017950,,,,,,,,-0.058994,,,,,,,,0.094615,,,,,,,,-0.044879,,,,,,,,0.000000,,,,,,,,0.011371,,,,,,,,-0.011072,,,
0.868421,,,,,,0.010722,,,,,,,,0.001270,,,,,,,,0.005206,,,,,,,,-0.046666,,,,,,,,0.080127,,,,,,,,-0.042597,,,,,,,,0.000000,,,,,,,,-0.000797,,,,,,,,0.002374,,,
0.921053,,,,,,0.003337,,,,,,,,-0.002952,,,,,,,,-0.002324,,,,,,,,-0.042731,,,,,,,,0.075135,,,,,,,,-0.033343,,,,,,,,0.000000,,,,,,,,-0.000875,,,,,,,,0.006780,,,
0.947368,,,,,,-0.007689,,,,,,,,-0.011439,,,,,,,,-0.016078,,,,,,,,-0.046229,,,,,,,,0.066423,,,,,,,,-0.033850,,,,,,,,0.000000,,,,,,,,-0.013102,,,,,,,,0.020827,,,
0.973684,,,,,,-0.017527,,,,,,,,-0.019277,,,,,,,,-0.029721,,,,,,,,-0.034075,,,,,,,,0.050663,,,,,,,,-0.030934,,,,,,,,0.000000,,,,,,,,-0.025370,,,,,,,,0.035118,,,
1.000000,,,,,,-0.026590,,,,,,,,-0.026789,,,,,,,,-0.042758,,,,,,,,-0.022009,,,,,,,,0.032847,,,,,,,,-0.025863,,,,,,,,0.000000,,,,,,,,-0.037670,,,,,,,,0.048011,,,
0.000000,,,,,,,-0.034364,,,,,,,,-0.035310,,,,,,,,-0.051306,,,,,,,,0.002703,,,,,,,,-0.006309,,,,,,,,-0.006196,,,,,,,,0.000000,,,,,,,,-0.037450,,,,,,,,0.045994,,
0.026316,,,,,,,-0.034522,,,,,,,,-0.034902,,,,,,,,-0.051110,,,,,,,,0.031764,,,,,,,,-0.009442,,,,,,,,0.037273,,,,,,,,0.000000,,,,,,,,-0.037527,,,,,,,,0.045457,,
0.052632,,,,,,,-0.039029,,,,,,,,-0.030611,,,,,,,,-0.044826,,,,,,,,0.050126,,,,,,,,-0.024908,,,,,,,,0.066178,,,,,,,,0.000000,,,,,,,,-0.037823,,,,,,,,0.044111,,
0.078947,,,,,,,-0.042659,,,,,,,,-0.025596,,,,,,,,-0.038431,,,,,,,,0.068662,,,,,,,,-0.040375,,,,,,,,0.095210,,,,,,,,0.000000,,,,,,,,-0.025245,,,,,,,,0.042217,,
0.105263,,,,,,,-0.045300,,,,,,,,-0.019689,,,,,,,,-0.031457,,,,,,,,0.087286,,,,,,,,-0.059659,,,,,,,,0.123862,,,,,,,,0.000000,,,,,,,,-0.012687,,,,,,,,0.039597,,
0.157895,,,,,,,-0.042770,,,,,,,,-0.009961,,,,,,,,-0.019455,,,,,,,,0.105910,,,,,,,,-0.079041,,,,,,,,0.152387,,,,,,,,0.000000,,,,,,,,-0.000863,,,,,,,,0.029086,,
0.184211,,,,,,,-0.039843,,,,,,,,-0.000040,,,,,,,,-0.006712,,,,,,,,0.124271,,,,,,,,-0.097738,,,,,,,,0.180152,,,,,,,,0.000000,,,,,,,,0.010989,,,,,,,,0.017646,,
0.210526,,,,,,,-0.041506,,,,,,,,0.006980,,,,,,,,-0.000529,,,,,,,,0.142633,,,,,,,,-0.115749,,,,,,,,0.207409,,,,,,,,0.000000,,,,,,,,0.023456,,,,,,,,0.015198,,
0.236842,,,,,,,-0.040613,,,,,,,,0.015446,,,,,,,,0.012766,,,,,,,,0.142633,,,,,,,,-0.112715,,,,,,,,0.206395,,,,,,,,0.000000,,,,,,,,0.035314,,,,,,,,0.003496,,
0.263158,,,,,,,-0.042040,,,,,,,,0.029612,,,,,,,,0.027111,,,,,,,,0.147103,,,,,,,,-0.140882,,,,,,,,0.213161,,,,,,,,0.000000,,,,,,,,0.058507,,,,,,,,-0.003988,,
0.289474,,,,,,,-0.011647,,,,,,,,0.044995,,,,,,,,0.034424,,,,,,,,0.116402,,,,,,,,-0.115847,,,,,,,,0.164304,,,,,,,,0.000000,,,,,,,,0.071900,,,,,,,,-0.019902,,
0.315789,,,,,,,0.003511,,,,,,,,0.053765,,,,,,,,0.040979,,,,,,,,0.098215,,,,,,,,-0.101458,,,,,,,,0.134131,,,,,,,,0.000000,,,,,,,,0.071191,,,,,,,,-0.029299,,
0.342105,,,,,,,0.017391,,,,,,,,0.061621,,,,,,,,0.046973,,,,,,,,0.078717,,,,,,,,-0.081292,,,,,,,,0.103324,,,,,,,,0.000000,,,,,,,,0.070528,,,,,,,,-0.038367,,
0.368421,,,,,,,0.025496,,,,,,,,0.065521,,,,,,,,0.046730,,,,,,,,0.060705,,,,,,,,-0.047423,,,,,,,,0.076447,,,,,,,,0.000000,,,,,,,,0.070596,,,,,,,,-0.038623,,
0.421053,,,,,,,0.032441,,,,,,,,0.069510,,,,,,,,0.045086,,,,,,,,0.042781,,,,,,,,-0.031075,,,,,,,,0.048683,,,,,,,,0.000000,,,,,,,,0.070615,,,,,,,,-0.036278,,
0.447368,,,,,,,0.045216,,,,,,,,0.076515,,,,,,,,0.051305,,,,,,,,0.025119,,,,,,,,-0.014238,,,,,,,,0.021045,,,,,,,,0.000000,,,,,,,,0.069960,,,,,,,,-0.045902,,
0.473684,,,,,,,0.055821,,,,,,,,0.081741,,,,,,,,0.049207,,,,,,,,0.025993,,,,,,,,-0.017566,,,,,,,,0.021172,,,,,,,,0.000000,,,,,,,,0.069969,,,,,,,,-0.045749,,
0.500000,,,,,,,0.067948,,,,,,,,0.087594,,,,,,,,0.054785,,,,,,,,0.009293,,,,,,,,-0.001610,,,,,,,,-0.005705,,,,,,,,0.000000,,,,,,,,0.069480,,,,,,,,-0.055574,,
0.526316,,,,,,,0.065681,,,,,,,,0.088220,,,,,,,,0.055069,,,,,,,,0.006637,,,,,,,,0.004043,,,,,,,,-0.011473,,,,,,,,0.000000,,,,,,,,0.069478,,,,,,,,-0.055941,,
0.552632,,,,,,,0.061618,,,,,,,,0.083342,,,,,,,,0.056051,,,,,,,,-0.016675,,,,,,,,0.051250,,,,,,,,-0.035244,,,,,,,,0.000000,,,,,,,,0.070535,,,,,,,,-0.054461,,
0.578947,,,,,,,0.049331,,,,,,,,0.072519,,,,,,,,0.053833,,,,,,,,-0.025419,,,,,,,,0.050565,,,,,,,,-0.044753,,,,,,,,0.000000,,,,,,,,0.058439,,,,,,,,-0.047243,,
0.605263,,,,,,,0.037902,,,,,,,,0.062390,,,,,,,,0.053067,,,,,,,,-0.031540,,,,,,,,0.043614,,,,,,,,-0.058191,,,,,,,,0.000000,,,,,,,,0.046216,,,,,,,,-0.041547,,
0.631579,,,,,,,0.027092,,,,,,,,0.051837,,,,,,,,0.053039,,,,,,,,-0.028742,,,,,,,,0.042733,,,,,,,,-0.061741,,,,,,,,0.000000,,,,,,,,0.034023,,,,,,,,-0.038018,,
0.684211,,,,,,,0.014773,,,,,,,,0.039182,,,,,,,,0.048183,,,,,,,,-0.040545,,,,,,,,0.061626,,,,,,,,-0.073404,,,,,,,,0.000000,,,,,,,,0.022153,,,,,,,,-0.027274,,
0.710526,,,,,,,0.002146,,,,,,,,0.028373,,,,,,,,0.046910,,,,,,,,-0.052000,,,,,,,,0.070338,,,,,,,,-0.084434,,,,,,,,0.000000,,,,,,,,0.009976,,,,,,,,-0.020455,,
0.736842,,,,,,,-0.010138,,,,,,,,0.016624,,,,,,,,0.043630,,,,,,,,-0.063279,,,,,,,,0.077680,,,,,,,,-0.095210,,,,,,,,0.000000,,,,,,,,-0.002005,,,,,,,,-0.008973,,
0.763158,,,,,,,-0.022279,,,,,,,,0.006409,,,,,,,,0.045520,,,,,,,,-0.074208,,,,,,,,0.082574,,,,,,,,-0.105733,,,,,,,,0.000000,,,,,,,,-0.001245,,,,,,,,-0.003944,,
0.789474,,,,,,,-0.042315,,,,,,,,-0.011275,,,,,,,,0.038980,,,,,,,,-0.071071,,,,,,,,0.062079,,,,,,,,-0.102754,,,,,,,,0.000000,,,,,,,,-0.024922,,,,,,,,0.009115,,
0.815789,,,,,,,-0.040529,,,,,,,,-0.016523,,,,,,,,0.018791,,,,,,,,-0.052961,,,,,,,,0.055068,,,,,,,,-0.080250,,,,,,,,0.000000,,,,,,,,-0.026153,,,,,,,,0.017475,,
0.842105,,,,,,,-0.039946,,,,,,,,-0.019694,,,,,,,,0.007172,,,,,,,,-0.047365,,,,,,,,0.047628,,,,,,,,-0.068460,,,,,,,,0.000000,,,,,,,,-0.025897,,,,,,,,0.023579,,
0.868421,,,,,,,-0.039233,,,,,,,,-0.022640,,,,,,,,-0.002831,,,,,,,,-0.050688,,,,,,,,0.050956,,,,,,,,-0.065037,,,,,,,,0.000000,,,,,,,,-0.025629,,,,,,,,0.028483,,
0.894737,,,,,,,-0.038302,,,,,,,,-0.023634,,,,,,,,-0.009510,,,,,,,,-0.039584,,,,,,,,0.033336,,,,,,,,-0.053120,,,,,,,,0.000000,,,,,,,,-0.025631,,,,,,,,0.029195,,
0.947368,,,,,,,-0.037326,,,,,,,,-0.026265,,,,,,,,-0.019234,,,,,,,,-0.029004,,,,,,,,0.025016,,,,,,,,-0.041330,,,,,,,,0.000000,,,,,,,,-0.025359,,,,,,,,0.033699,,
0.973684,,,,,,,-0.036415,,,,,,,,-0.027481,,,,,,,,-0.026876,,,,,,,,-0.018599,,,,,,,,0.018163,,,,,,,,-0.029793,,,,,,,,0.000000,,,,,,,,-0.025372,,,,,,,,0.033926,,
1.000000,,,,,,,-0.035886,,,,,,,,-0.030943,,,,,,,,-0.038940,,,,,,,,-0.008369,,,,,,,,0.013954,,,,,,,,-0.018510,,,,,,,,0.000000,,,,,,,,-0.038000,,,,,,,,0.039792,,
0.000000,,,,,,,,-0.034617,,,,,,,,-0.033050,,,,,,,,-0.047921,,,,,,,,0.002014,,,,,,,,-0.005758,,,,,,,,-0.006054,,,,,,,,0.000000,,,,,,,,-0.037790,,,,,,,,0.043666,
0.025641,,,,,,,,-0.036177,,,,,,,,-0.034109,,,,,,,,-0.039978,,,,,,,,0.002036,,,,,,,,-0.005722,,,,,,,,-0.006085,,,,,,,,0.000000,,,,,,,,-0.037817,,,,,,,,0.044460,
0.051282,,,,,,,,-0.043185,,,,,,,,-0.034911,,,,,,,,-0.031709,,,,,,,,0.013752,,,,,,,,-0.001121,,,,,,,,0.010142,,,,,,,,0.000000,,,,,,,,-0.037864,,,,,,,,0.045380,
0.076923,,,,,,,,-0.050361,,,,,,,,-0.035441,,,,,,,,-0.023172,,,,,,,,0.033862,,,,,,,,-0.023146,,,,,,,,0.038287,,,,,,,,0.000000,,,,,,,,-0.037894,,,,,,,,0.045748,
0.102564,,,,,,,,-0.047249,,,,,,,,-0.025342,,,,,,,,-0.019269,,,,,,,,0.046716,,,,,,,,-0.049380,,,,,,,,0.049951,,,,,,,,0.000000,,,,,,,,-0.025642,,,,,,,,0.041209,
0.153846,,,,,,,,-0.051299,,,,,,,,-0.019870,,,,,,,,-0.003915,,,,,,,,0.055372,,,,,,,,-0.062987,,,,,,,,0.047542,,,,,,,,0.000000,,,,,,,,-0.013637,,,,,,,,0.032764,
0.179487,,,,,,,,-0.058399,,,,,,,,-0.019290,,,,,,,,0.005502,,,,,,,,0.063241,,,,,,,,-0.074734,,,,,,,,0.042217,,,,,,,,0.000000,,,,,,,,-0.013742,,,,,,,,0.033342,
0.205128,,,,,,,,-0.059770,,,,,,,,-0.014101,,,,,,,,0.020772,,,,,,,,0.075307,,,,,,,,-0.070525,,,,,,,,0.059712,,,,,,,,0.000000,,,,,,,,-0.001911,,,,,,,,0.023617,
0.230769,,,,,,,,-0.066630,,,,,,,,-0.014496,,,,,,,,0.028888,,,,,,,,0.085275,,,,,,,,-0.065238,,,,,,,,0.073024,,,,,,,,0.000000,,,,,,,,-0.002073,,,,,,,,0.024762,
0.256410,,,,,,,,-0.071505,,,,,,,,-0.003666,,,,,,,,0.048876,,,,,,,,0.114544,,,,,,,,-0.080754,,,,,,,,0.115748,,,,,,,,0.000000,,,,,,,,0.015775,,,,,,,,0.009884,
0.282051,,,,,,,,-0.075119,,,,,,,,-0.002919,,,,,,,,0.046796,,,,,,,,0.111593,,,,,,,,-0.066707,,,,,,,,0.114354,,,,,,,,0.000000,,,,,,,,0.009459,,,,,,,,0.014706,
0.307692,,,,,,,,-0.054889,,,,,,,,0.011157,,,,,,,,0.049096,,,,,,,,0.093406,,,,,,,,-0.045171,,,,,,,,0.090646,,,,,,,,0.000000,,,,,,,,0.021399,,,,,,,,0.002556,
0.333333,,,,,,,,-0.045637,,,,,,,,0.014565,,,,,,,,0.055948,,,,,,,,0.082652,,,,,,,,-0.024419,,,,,,,,0.081645,,,,,,,,0.000000,,,,,,,,0.021065,,,,,,,,-0.003712,
0.358974,,,,,,,,-0.028434,,,,,,,,0.023001,,,,,,,,0.052490,,,,,,,,0.075220,,,,,,,,-0.013455,,,,,,,,0.085322,,,,,,,,0.000000,,,,,,,,0.020875,,,,,,,,-0.007872,
0.410256,,,,,,,,-0.009469,,,,,,,,0.036099,,,,,,,,0.053918,,,,,,,,0.067962,,,,,,,,-0.006407,,,,,,,,0.091534,,,,,,,,0.000000,,,,,,,,0.032832,,,,,,,,-0.019229,
0.435897,,,,,,,,0.003417,,,,,,,,0.044474,,,,,,,,0.049789,,,,,,,,0.056421,,,,,,,,-0.016294,,,,,,,,0.074799,,,,,,,,0.000000,,,,,,,,0.032843,,,,,,,,-0.020009,
0.461538,,,,,,,,0.020678,,,,,,,,0.056707,,,,,,,,0.046482,,,,,,,,0.044879,,,,,,,,-0.011791,,,,,,,,0.076954,,,,,,,,0.000000,,,,,,,,0.044914,,,,,,,,-0.032307,
0.487179,,,,,,,,0.034443,,,,,,,,0.063453,,,,,,,,0.040450,,,,,,,,0.017687,,,,,,,,-0.000338,,,,,,,,0.062755,,,,,,,,0.000000,,,,,,,,0.044905,,,,,,,,-0.032481,
0.512821,,,,,,,,0.074435,,,,,,,,0.086981,,,,,,,,0.044655,,,,,,,,-0.003593,,,,,,,,-0.018863,,,,,,,,0.040300,,,,,,,,0.000000,,,,,,,,0.069089,,,,,,,,-0.057048,
0.538462,,,,,,,,0.075525,,,,,,,,0.087517,,,,,,,,0.046028,,,,,,,,-0.004085,,,,,,,,-0.033131,,,,,,,,0.032836,,,,,,,,0.000000,,,,,,,,0.069080,,,,,,,,-0.056107,
0.564103,,,,,,,,0.061086,,,,,,,,0.079076,,,,,,,,0.046750,,,,,,,,-0.017550,,,,,,,,-0.012476,,,,,,,,0.005705,,,,,,,,0.000000,,,,,,,,0.069672,,,,,,,,-0.051745,
0.589744,,,,,,,,0.044402,,,,,,,,0.067885,,,,,,,,0.041673,,,,,,,,-0.029179,,,,,,,,0.019142,,,,,,,,-0.020031,,,,,,,,0.000000,,,,,,,,0.057756,,,,,,,,-0.038919,
0.615385,,,,,,,,0.029442,,,,,,,,0.059162,,,,,,,,0.040695,,,,,,,,-0.038972,,,,,,,,0.051544,,,,,,,,-0.046781,,,,,,,,0.000000,,,,,,,,0.058414,,,,,,,,-0.033266,
0.666667,,,,,,,,0.014524,,,,,,,,0.046797,,,,,,,,0.034344,,,,,,,,-0.048240,,,,,,,,0.083553,,,,,,,,-0.073912,,,,,,,,0.000000,,,,,,,,0.046653,,,,,,,,-0.023074,
0.692308,,,,,,,,0.000709,,,,,,,,0.035518,,,,,,,,0.032228,,,,,,,,-0.055322,,,,,,,,0.098237,,,,,,,,-0.116002,,,,,,,,0.000000,,,,,,,,0.034851,,,,,,,,-0.011326,
0.717949,,,,,,,,-0.014776,,,,,,,,0.026168,,,,,,,,0.026763,,,,,,,,-0.044218,,,,,,,,0.094909,,,,,,,,-0.129060,,,,,,,,0.000000,,,,,,,,0.035513,,,,,,,,-0.004898,
0.743590,,,,,,,,-0.030059,,,,,,,,0.014326,,,,,,,,0.022951,,,,,,,,-0.044830,,,,,,,,0.101369,,,,,,,,-0.129314,,,,,,,,0.000000,,,,,,,,0.023684,,,,,,,,0.006543,
0.769231,,,,,,,,-0.062377,,,,,,,,-0.005483,,,,,,,,0.017596,,,,,,,,-0.051103,,,,,,,,0.133881,,,,,,,,-0.147110,,,,,,,,0.000000,,,,,,,,0.018803,,,,,,,,0.023212,
0.794872,,,,,,,,-0.066841,,,,,,,,-0.006577,,,,,,,,0.010789,,,,,,,,-0.051300,,,,,,,,0.150020,,,,,,,,-0.159994,,,,,,,,0.000000,,,,,,,,0.025215,,,,,,,,0.026889,
0.820513,,,,,,,,-0.062968,,,,,,,,-0.009892,,,,,,,,0.003455,,,,,,,,-0.040983,,,,,,,,0.121241,,,,,,,,-0.135526,,,,,,,,0.000000,,,,,,,,0.025391,,,,,,,,0.026841,
0.846154,,,,,,,,-0.059575,,,,,,,,-0.015441,,,,,,,,-0.007414,,,,,,,,-0.031977,,,,,,,,0.093342,,,,,,,,-0.109663,,,,,,,,0.000000,,,,,,,,0.012919,,,,,,,,0.032553,
0.871795,,,,,,,,-0.055930,,,,,,,,-0.017212,,,,,,,,-0.013102,,,,,,,,-0.023408,,,,,,,,0.067010,,,,,,,,-0.083293,,,,,,,,0.000000,,,,,,,,0.012888,,,,,,,,0.033739,
0.923077,,,,,,,,-0.052130,,,,,,,,-0.018651,,,,,,,,-0.016703,,,,,,,,-0.014927,,,,,,,,0.042538,,,,,,,,-0.056543,,,,,,,,0.000000,,,,,,,,0.012867,,,,,,,,0.033797,
0.948718,,,,,,,,-0.047815,,,,,,,,-0.023275,,,,,,,,-0.023512,,,,,,,,-0.015801,,,,,,,,0.041559,,,,,,,,-0.058318,,,,,,,,0.000000,,,,,,,,0.000403,,,,,,,,0.038608,
0.974359,,,,,,,,-0.045398,,,,,,,,-0.025714,,,,,,,,-0.032238,,,,,,,,-0.015714,,,,,,,,0.041559,,,,,,,,-0.058698,,,,,,,,0.000000,,,,,,,,0.000388,,,,,,,,0.039754,
1.000000,,,,,,,,-0.042061,,,,,,,,-0.030925,,,,,,,,-0.043143,,,,,,,,-0.015976,,,,,,,,0.040874,,,,,,,,-0.058698,,,,,,,,0.000000,,,,,,,,-0.012140,,,,,,,,0.043248,
